"Año","Mes","Pais_Destino","Nombre_Exportador","Sacos_de_70kg_equivalente_real_exportado","Sacos_de_60Kg_Exportados","Valor_factura_USD"
2022,11,"Macao","FEDERACION NACIONAL DE CAFETEROS",152,180,79012.74
2022,11,"Macao","LOUIS DREYFUS COMPANY COLOMBIA S.A.",275,319,60000
2022,11,"Malasia","CARCAFE LTDA",275,322,134308.53
2022,11,"Malasia","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",251,293,111105
2022,11,"Malasia","SOCIEDAD EXPORTADORA DE CAFE DE",825,961,298345.33
2022,11,"Malasia","CONDOR SPECIALTY COFFEE SAS",3025,3527,590000.01
2022,11,"México","FEDERACION NACIONAL DE CAFETEROS",16816,19606,7992489.05
2022,11,"México","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",160,187,205200
2022,11,"México","OLAM AGRO COLOMBIA S.A.S",571,666,140000
2022,11,"México","PROMOTORA DE CAFE COLOMBIA S.A.",129,150,113878.23
2022,11,"Nicaragua","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",4,4,1540.2
2022,11,"Noruega","COLOMBIA FREE COFFEE SAS",900,1051,208797.65
2022,11,"Noruega","OLAM AGRO COLOMBIA S.A.S",1500,1750,350000.01
2022,11,"Noruega","SOCIEDAD EXPORTADORA DE CAFE DE",300,350,90387.77
2022,11,"Noruega","SUCAFINA COLOMBIA S.A.S",3300,3850,750674.88
2022,11,"Noruega","SUCDEN COLOMBIA SAS",600,699,140000
2022,11,"Noruega","CONDOR SPECIALTY COFFEE SAS",2100,2449,419999.98
2022,11,"Nueva Zelanda","FEDERACION NACIONAL DE CAFETEROS",6,7,5335.32
2022,11,"Nueva Zelanda","RACAFE & CIA S.C.A.",432,504,204864.15
2022,11,"Nueva Zelanda","SUCDEN COLOMBIA SAS",1375,1605,349382.84
2022,11,"Nueva Zelanda","INVERSORA ARCILAZA S.A.S.",128,149,71302
2022,11,"Países Bajos","CARCAFE LTDA",6600,7689,2751418.58
2022,11,"Países Bajos","COFCO INTERNATIONAL COLOMBIA SAS",1100,1283,240000.01
2022,11,"Países Bajos","COMPAÑIA DE LA HACIENDA DE MISIONES",20,23,11858
2022,11,"Países Bajos","FEDERACION NACIONAL DE CAFETEROS",275,319,107296.85
2022,11,"Países Bajos","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",668,780,994879.8
2022,11,"Países Bajos","INDUSTRIAS ALIADAS S.A.S",1002,1170,853480.8
2022,11,"Países Bajos","OLAM AGRO COLOMBIA S.A.S",1175,1369,280000
2022,11,"Países Bajos","RACAFE & CIA S.C.A.",1650,1925,677752.48
2022,11,"Países Bajos","SOCIEDAD EXPORTADORA DE CAFE DE",1925,2245,349999.99
2022,11,"Países Bajos","CONDOR SPECIALTY COFFEE SAS",5050,5886,1080000.01
2022,11,"Panamá","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",182,211,72338.36
2022,11,"Paraguay","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",251,292,132032.87
2022,11,"Perú","FEDERACION NACIONAL DE CAFETEROS",572,667,283360
2022,11,"Perú","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",944,1100,283393.61
2022,11,"Perú","PROMOTORA DE CAFE COLOMBIA S.A.",98,115,74754.07
2022,11,"Polonia","FEDERACION NACIONAL DE CAFETEROS",600,699,277296.78
2022,11,"Portugal","OLAM AGRO COLOMBIA S.A.S",300,350,70000
2022,11,"Portugal","SUCAFINA COLOMBIA S.A.S",275,320,70000
2022,11,"Puerto Rico","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",2,2,1470
2022,11,"Puerto Rico","NESTLE DE COLOMBIA S.A.",548,639,520101.52
2022,11,"Reino Unido","A LAUMAYER Y COMPAÑIA EXPORTADORES",600,700,281416.98
2022,11,"Reino Unido","ALTAMIRA SUPREMO S.A.S",275,322,59125
2022,11,"Reino Unido","BANCA EXPORTADORA S.A BANEXPORT",550,642,140000
2022,11,"Reino Unido","CAFE COLSUAVES S.A.S",275,322,59125
2022,11,"Reino Unido","CARAVELA COLOMBIA S.A.S",424,495,152927.21
2022,11,"Reino Unido","FOREST COFFEE SAS",238,279,165895
2022,11,"Reino Unido","INTEGRA TRADING SAS",2850,3325,6e+05
2022,11,"Reino Unido","MASTERCOL TRADING SAS",285,333,72195.18
2022,11,"Reino Unido","OLAM AGRO COLOMBIA S.A.S",1715,2004,4e+05
2022,11,"Reino Unido","RACAFE & CIA S.C.A.",883,1030,279999.99
2022,11,"Reino Unido","SIRUMA COFFEE SAS",226,263,90229.77
2022,11,"Reino Unido","SKN CARIBECAFE SAS",600,700,276166.26
2022,11,"Reino Unido","SOCIEDAD EXPORTADORA DE CAFE DE",285,333,141690.34
2022,11,"Reino Unido","SUCAFINA COLOMBIA S.A.S",275,321,70000
2022,11,"Reino Unido","SUCDEN COLOMBIA SAS",2250,2623,559530.52
2022,11,"Reino Unido","INVERSORA ARCILAZA S.A.S.",213,247,151870.12
2022,11,"Reino Unido","COMPAÑIA CAFETERA LA MESETA S.A.",275,322,73579.19
2022,11,"República Checa","VERTICAL COFFEE CO SAS",103,119,66629.64
2022,11,"Rumanía","FEDERACION NACIONAL DE CAFETEROS",858,1001,350006.27
2022,11,"Rumanía","RACAFE & CIA S.C.A.",570,664,140000
2022,11,"Rumanía","CONDOR SPECIALTY COFFEE SAS",570,664,120000
2022,11,"San Vicente","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",5,6,3430.24
2022,11,"Santa Lucía","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",11,13,5802.54
2022,11,"Singapur","LOUIS DREYFUS COMPANY COLOMBIA S.A.",275,321,60000
2022,11,"Singapur","SKN CARIBECAFE SAS",275,320,126237.06
2022,11,"Sudáfrica","CAFE COLSUAVES S.A.S",275,320,59125
2022,11,"Sudáfrica","FEDERACION NACIONAL DE CAFETEROS",275,321,118032.86
2022,11,"Sudáfrica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",2,3,1291.42
2022,11,"Suecia","FEDERACION NACIONAL DE CAFETEROS",743,866,376866.87
2022,11,"Suecia","SUCDEN COLOMBIA SAS",600,700,140000
2022,11,"Tailandia","CAFE GRANJA LA ESPERANZA  S.A. C.I.",101,120,51384.97
2022,11,"Tailandia","INVERSORA ARCILAZA S.A.S.",125,146,170287.28
2022,11,"Taiwan","CAFE GRANJA LA ESPERANZA  S.A. C.I.",104,122,67080
2022,11,"Taiwan","CARCAFE LTDA",249,290,120564.6
2022,11,"Taiwan","DESCAFEINADORA COLOMBIANA S.A.S",379,442,136245.29
2022,11,"Taiwan","FEDERACION NACIONAL DE CAFETEROS",1348,1571,687167.87
2022,11,"Taiwan","FOREST COFFEE SAS",103,121,153687
2022,11,"Taiwan","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",197,230,127481.41
2022,11,"Taiwan","INVERCAFE CERRITOS SOCIEDAD POR ACC",1228,1431,558751.14
2022,11,"Taiwan","LOHAS BEANS SAS BENEFICIO E",75,88,69599.23
2022,11,"Taiwan","LOUIS DREYFUS COMPANY COLOMBIA S.A.",826,964,179999.99
2022,11,"Taiwan","SKN CARIBECAFE SAS",1800,2098,811154.36
2022,11,"Taiwan","SUCDEN COLOMBIA SAS",285,333,70000
2022,11,"Taiwan","TOVAR ORTIZ JOSE YESID",45,53,36765
2022,11,"Taiwan","VILLA CLARA IMPORTACIONES Y",325,378,290852.8
2022,11,"TrinidadyTobago","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",114,133,66939.28
2022,11,"TrinidadyTobago","PRICESMART COLOMBIA SAS",17,20,9920.49
2022,11,"Turquía","COFCO INTERNATIONAL COLOMBIA SAS",275,321,90000
2022,11,"Turquía","GRUPO ASOCIATIVO DE CAFE ESPECIAL D",140,163,113599.15
2022,11,"Turquía","LOUIS DREYFUS COMPANY COLOMBIA S.A.",275,321,60000
2022,11,"Turquía","OLAM AGRO COLOMBIA S.A.S",825,962,210000
2022,11,"Turquía","RACAFE & CIA S.C.A.",550,640,140000
2022,11,"Turquía","SUCAFINA COLOMBIA S.A.S",1100,1282,280000
2022,11,"Turquía","SUNTERRA S.A.S.",285,333,155632.06
2022,11,"Turquía","COMPAÑIA CAFETERA LA MESETA S.A.",275,321,123509.01
2022,11,"Uruguay","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",23,26,16144.56
2022,11,"Vietnam","FEDERACION NACIONAL DE CAFETEROS",286,334,136993.13
2022,11,"Vietnam","RACAFE & CIA S.C.A.",1718,2003,652025.47
2022,11,"Curaçao","PROMOTORA DE CAFE COLOMBIA S.A.",21,26,24458.98
2022,11,"Malta","FEDERACION NACIONAL DE CAFETEROS",1,1,835.83
2022,12,"Alemania","A LAUMAYER Y COMPAÑIA EXPORTADORES",1500,1749,672000.64
2022,12,"Alemania","ALEXCAFE S.A.S",285,334,61275
2022,12,"Alemania","ALTAMIRA SUPREMO S.A.S",550,642,118250
2022,12,"Alemania","CARCAFE LTDA",4425,5150,2047317.67
2022,12,"Alemania","COFCO INTERNATIONAL COLOMBIA SAS",300,350,110000
2022,12,"Alemania","COMERCIALIZADORA CUMBRES S.A.S",562,654,119689.63
2022,12,"Alemania","COMERCIALIZADORA TIERRA CAFE S.A.S.",286,331,117731.04
2022,12,"Alemania","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",4905,5719,1723390.35
2022,12,"Alemania","EXPOCOSURCA S.A. C.I.",720,838,154800
2022,12,"Alemania","FEDERACION NACIONAL DE CAFETEROS",8367,9749,3561988.22
2022,12,"Alemania","INTEGRA TRADING SAS",2700,3145,539999.99
2022,12,"Alemania","LOUIS DREYFUS COMPANY COLOMBIA S.A.",3900,4545,780000.01
2022,12,"Alemania","OLAM AGRO COLOMBIA S.A.S",285,333,70000
2022,12,"Alemania","RACAFE & CIA S.C.A.",3925,4578,1242730.55
2022,12,"Alemania","SKN CARIBECAFE SAS",4020,4681,1537622.05
2022,12,"Alemania","SOCIEDAD EXPORTADORA DE CAFE DE",8745,10200,3460460.79
2022,12,"Alemania","SUCAFINA COLOMBIA S.A.S",900,1051,210000
2022,12,"Alemania","SUCDEN COLOMBIA SAS",600,700,151776.93
2022,12,"Alemania","ECOLSIERRA EXPORT SAS BIC",250,291,125292.5
2022,12,"Alemania","COMPAÑIA CAFETERA LA MESETA S.A.",1770,2069,607048.77
2022,12,"Antigua/Barbuda","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",9,12,6107.55
2022,12,"Antillas Neerl","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",92,108,50331.13
2022,12,"Antillas Neerl","NESTLE DE COLOMBIA S.A.",97,113,41427.29
2022,12,"Arabia Saudí","INCONEXUS S.A.S.",275,321,70000
2022,12,"Arabia Saudí","MOOD MASTERS S.A.S.",170,198,42891.2
2022,12,"Arabia Saudí","RACAFE & CIA S.C.A.",285,333,129750
2022,12,"Arabia Saudí","SUCAFINA COLOMBIA S.A.S",550,641,140000
2022,12,"Arabia Saudí","INVERSORA ARCILAZA S.A.S.",375,439,165597.65
2022,12,"Arabia Saudí","COMPAÑIA CAFETERA LA MESETA S.A.",560,653,286777.99
2022,12,"Argelia","COOPERATIVA CENTRAL DE CAFICULTORES",275,320,69479.91
2022,12,"Argentina","CARCAFE LTDA",286,332,111374.87
2022,12,"Argentina","FEDERACION NACIONAL DE CAFETEROS",561,654,267314.16
2022,12,"Argentina","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",296,346,344502.4
2022,12,"Argentina","PROMOTORA DE CAFE COLOMBIA S.A.",109,127,97835.62
2022,12,"Argentina","RACAFE & CIA S.C.A.",375,437,94955.03
2022,12,"Argentina","TMO IMPORT EXPORT SAS",148,172,82603.15
2022,12,"Aruba","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",154,180,44721.09
2022,12,"Aruba","PRICESMART COLOMBIA SAS",14,17,7521.01
2022,12,"Australia","AZAHAR COFFEE COMPANY S.A.S",550,642,160956.98
2022,12,"Australia","BANCA EXPORTADORA S.A BANEXPORT",550,641,140000
2022,12,"Australia","CAFE DE SANTA BARBARA S.A.S.",305,358,74531.56
2022,12,"Australia","CARAVELA COLOMBIA S.A.S",1863,2174,210485
2022,12,"Australia","CARCAFE LTDA",275,320,96131.88
2022,12,"Australia","COOPERATIVA CENTRAL DE CAFICULTORES",285,333,60000
2022,12,"Australia","COOPERATIVA DE CAFETALEROS DEL NORT",5,5,1935
2022,12,"Australia","FEDERACION NACIONAL DE CAFETEROS",423,494,239182.07
2022,12,"Australia","FLAVOR EQUATION SAS",1100,1285,280000
2022,12,"Australia","LOHAS BEANS SAS BENEFICIO E",272,317,70000
2022,12,"Australia","LOUIS DREYFUS COMPANY COLOMBIA S.A.",544,633,120000
2022,12,"Australia","MINA RICCA SAS",286,334,60000
2022,12,"Australia","OLAM AGRO COLOMBIA S.A.S",300,350,70000
2022,12,"Australia","RACAFE & CIA S.C.A.",2210,2578,700721.47
2022,12,"Australia","SKN CARIBECAFE SAS",550,640,253169.11
2022,12,"Australia","SUCAFINA COLOMBIA S.A.S",551,643,144268.75
2022,12,"Australia","SUCDEN COLOMBIA SAS",1646,1921,420000
2022,12,"Australia","SUNTERRA S.A.S.",241,281,148348.88
2022,12,"Australia","INVERSORA ARCILAZA S.A.S.",285,332,104140.21
2022,12,"Australia","CONDOR SPECIALTY COFFEE SAS",855,995,210000
2022,12,"Barbados","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",18,21,11645.4
2022,12,"Bélgica","A LAUMAYER Y COMPAÑIA EXPORTADORES",6525,7602,2209412.51
2022,12,"Bélgica","ALEXCAFE S.A.S",1425,1661,306375
2022,12,"Bélgica","ALTAMIRA SUPREMO S.A.S",570,664,122550
2022,12,"Bélgica","BANCA EXPORTADORA S.A BANEXPORT",275,320,70000
2022,12,"Bélgica","CAFE COLSUAVES S.A.S",285,333,61275
2022,12,"Bélgica","CAFEZAM SAS",570,664,131275
2022,12,"Bélgica","CARAVELA COLOMBIA S.A.S",202,236,73208.4
2022,12,"Bélgica","CARCAFE LTDA",5050,5875,2657301.65
2022,12,"Bélgica","CENTRAL COOPERATIVA INDIGENA DEL",53,62,11395
2022,12,"Bélgica","COLOMBIA FREE COFFEE SAS",1200,1400,303900.92
2022,12,"Bélgica","FEDERACION NACIONAL DE CAFETEROS",7901,9200,3521624.47
2022,12,"Bélgica","GRUPO EMPRESARIAL AGPROCEM",26,32,18990.08
2022,12,"Bélgica","INVERCAFE CERRITOS SOCIEDAD POR ACC",562,655,187034.59
2022,12,"Bélgica","LOUIS DREYFUS COMPANY COLOMBIA S.A.",4200,4890,840000.02
2022,12,"Bélgica","NEUTA CASTRO CARLOS ANDRES",275,320,155919.19
2022,12,"Bélgica","RACAFE & CIA S.C.A.",1405,1639,430634.46
2022,12,"Bélgica","SE ORIGIN  S.A.S",570,664,224017.94
2022,12,"Bélgica","SIRUMA COFFEE SAS",253,296,1e+05
2022,12,"Bélgica","SKN CARIBECAFE SAS",7066,8227,2586084.14
2022,12,"Bélgica","SOCIEDAD EXPORTADORA DE CAFE DE",575,671,175551.29
2022,12,"Bélgica","SUCAFINA COLOMBIA S.A.S",14060,16397,3950000.01
2022,12,"Bélgica","SUCDEN COLOMBIA SAS",3550,4139,845962.58
2022,12,"Bélgica","CONDOR SPECIALTY COFFEE SAS",3000,3497,6e+05
2022,12,"Belice","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",5,6,2435.88
2022,12,"Bolivia","NESTLE DE COLOMBIA S.A.",139,162,68226.96
2022,12,"Bulgaria","GARZON LOPEZ WILLIAM",10,12,4190.85
2022,12,"Canadá","A LAUMAYER Y COMPAÑIA EXPORTADORES",6875,8001,2473971.11
2022,12,"Canadá","AGROPECUARIA FARALLONES S.A.",550,638,102172.32
2022,12,"Canadá","CAFE DE SANTA BARBARA S.A.S.",200,234,74169.8
2022,12,"Canadá","CARAVELA COLOMBIA S.A.S",275,319,59125
2022,12,"Canadá","CARCAFE LTDA",5225,6085,2303684.03
2022,12,"Canadá","COFCO INTERNATIONAL COLOMBIA SAS",275,321,110000
2022,12,"Canadá","FEDERACION NACIONAL DE CAFETEROS",8327,9716,4024791.54
2022,12,"Canadá","FLAVOR EQUATION SAS",220,257,95772.8
2022,12,"Canadá","GUALANDAY TRADERS S.A.S",2200,2561,722696.82
2022,12,"Canadá","INTEGRA TRADING SAS",2750,3211,600000.01
2022,12,"Canadá","LOUIS DREYFUS COMPANY COLOMBIA S.A.",550,640,120000
2022,12,"Canadá","MASTERCOL TRADING SAS",275,320,70000
2022,12,"Canadá","NESTLE DE COLOMBIA S.A.",712,830,288535.5
2022,12,"Canadá","OLAM AGRO COLOMBIA S.A.S",6325,7374,1610000
2022,12,"Canadá","OSITO COLOMBIA SAS",247,289,62407.91
2022,12,"Canadá","RACAFE & CIA S.C.A.",2225,2594,643983.88
2022,12,"Canadá","SKN CARIBECAFE SAS",1100,1282,461076.37
2022,12,"Canadá","SOCIEDAD EXPORTADORA DE CAFE DE",5820,6781,1652130.46
2022,12,"Canadá","SUCAFINA COLOMBIA S.A.S",3850,4491,939999.99
2022,12,"Canadá","SUCDEN COLOMBIA SAS",10665,12433,2681444.03
2022,12,"Canadá","TERRA ANDES SAS",222,260,85824.02
2022,12,"Canadá","TRILLADORA COMERCIALIZADORA Y",232,272,217605.61
2022,12,"Canadá","CONDOR SPECIALTY COFFEE SAS",3300,3840,1045018
2022,12,"Canadá","AGROSURA S.A.S. ZOMAC",550,639,185695.67
2022,12,"Canadá","COMPAÑIA CAFETERA LA MESETA S.A.",285,334,96941.63
2022,12,"Canadá","TEAM TAP S.A.S",825,960,189635.92
2022,12,"Chile","DESCAFEINADORA COLOMBIANA S.A.S",204,238,82032.18
2022,12,"Chile","FEDERACION NACIONAL DE CAFETEROS",1336,1559,1030783.42
2022,12,"Chile","NUTRI GRUP SAS",17,20,9764.82
2022,12,"Chile","PROMOTORA DE CAFE COLOMBIA S.A.",66,77,99087.69
2022,12,"Chile","CAFE Y COMPAÑIA S.A.S.",90,104,55221.12
2022,12,"Chile","COMERCIALIZADORA UNIVERSAL ORDOÑEZ",122,144,44500
2022,12,"China","A LAUMAYER Y COMPAÑIA EXPORTADORES",925,1080,363349.3
2022,12,"China","COOPERATIVA DE CAFETALEROS DEL NORT",178,208,80195.01
2022,12,"China","FEDERACION NACIONAL DE CAFETEROS",6443,7510,2850677.8
2022,12,"China","FLAVOR EQUATION SAS",172,201,70000
2022,12,"China","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",1855,2163,975836.68
2022,12,"China","INTEGRA TRADING SAS",583,681,120000
2022,12,"China","INVERCAFE CERRITOS SOCIEDAD POR ACC",275,322,94803.48
2022,12,"China","LA FINCA FOODS S.A.S",33,39,39772.13
2022,12,"China","LOUIS DREYFUS COMPANY COLOMBIA S.A.",1375,1607,3e+05
2022,12,"China","OLAM AGRO COLOMBIA S.A.S",1716,1999,419999.99
2022,12,"China","PROMOTORA CAFE DE ALTURA SAS",45,53,30077.59
2022,12,"China","RACAFE & CIA S.C.A.",825,963,279423.8
2022,12,"China","SKN CARIBECAFE SAS",1650,1922,715396.48
2022,12,"China","SUCAFINA COLOMBIA S.A.S",650,757,150000
2022,12,"China","CONDOR SPECIALTY COFFEE SAS",825,962,180000
2022,12,"China","LATIN COFFEE SAS",151,173,80303.3
2022,12,"Corea del Sur","A LAUMAYER Y COMPAÑIA EXPORTADORES",2200,2567,822752.9
2022,12,"Corea del Sur","ALEXCAFE S.A.S",825,960,177375
2022,12,"Corea del Sur","CAFE DE SANTA BARBARA S.A.S.",570,668,296221.41
2022,12,"Corea del Sur","CAFE GRANJA LA ESPERANZA  S.A. C.I.",61,72,38485
2022,12,"Corea del Sur","COMERCIALIZADORA CUMBRES S.A.S",493,575,120000.01
2022,12,"Corea del Sur","COMERCIALIZADORA SIERRA VERDE S.A.S",311,365,194936.51
2022,12,"Corea del Sur","COOPERATIVA DEPARTAMENTAL DE",550,642,119999.99
2022,12,"Corea del Sur","DESCAFEINADORA COLOMBIANA S.A.S",275,321,116232.94
2022,12,"Corea del Sur","EXPOCOSURCA S.A. C.I.",275,321,59125
2022,12,"Corea del Sur","FEDERACION NACIONAL DE CAFETEROS",3538,4128,1377263.55
2022,12,"Corea del Sur","FLAVOR EQUATION SAS",429,501,140000
2022,12,"Corea del Sur","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",1267,1479,402422.8
2022,12,"Corea del Sur","INDUSTRIAS ALIADAS S.A.S",254,296,217680.95
2022,12,"Corea del Sur","INTEGRA TRADING SAS",275,320,60000
2022,12,"Corea del Sur","LOUIS DREYFUS COMPANY COLOMBIA S.A.",275,323,60000
2022,12,"Corea del Sur","NEUTA CASTRO CARLOS ANDRES",442,517,205958.14
2022,12,"Corea del Sur","OLAM AGRO COLOMBIA S.A.S",11117,12967,3039999.99
2022,12,"Corea del Sur","RACAFE & CIA S.C.A.",375,436,140000
2022,12,"Corea del Sur","SKN CARIBECAFE SAS",3155,3682,1088641.79
2022,12,"Corea del Sur","SOCIEDAD EXPORTADORA DE CAFE DE",240,282,159472
2022,12,"Corea del Sur","SUCAFINA COLOMBIA S.A.S",5360,6252,1432321.71
2022,12,"Corea del Sur","SUCDEN COLOMBIA SAS",550,642,140000
2022,12,"Corea del Sur","INVERSORA ARCILAZA S.A.S.",415,484,424891.92
2022,12,"Corea del Sur","CONDOR SPECIALTY COFFEE SAS",825,964,180000
2022,12,"Costa Rica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",2,3,1455.6
2022,12,"Costa Rica","PRICESMART COLOMBIA SAS",51,60,27268.14
2022,12,"Dinamarca","FEDERACION NACIONAL DE CAFETEROS",185,216,103625
2022,12,"Dinamarca","SKN CARIBECAFE SAS",600,699,209730.6
2022,12,"Dinamarca","CONDOR SPECIALTY COFFEE SAS",1200,1398,240000
2022,12,"Dominica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",27,31,22312.29
2022,12,"E.A.U.","AGRONEGOCIOS SANTA CLARA SAS",136,159,54264
2022,12,"E.A.U.","ALTAMIRA SUPREMO S.A.S",845,985,181675
2022,12,"E.A.U.","INVERCAFE CERRITOS SOCIEDAD POR ACC",274,319,93588.99
2022,12,"E.A.U.","MANANTIALES DEL FRONTINO SAS",231,268,133778.61
2022,12,"E.A.U.","RACAFE & CIA S.C.A.",824,961,189693.23
2022,12,"E.A.U.","SKN CARIBECAFE SAS",275,321,110434.29
2022,12,"E.A.U.","CAFE 1730 COMPANY SAS",14,17,9300
2022,12,"Ecuador","FEDERACION NACIONAL DE CAFETEROS",2076,2426,1315179.62
2022,12,"Ecuador","NESTLE DE COLOMBIA S.A.",15,17,9219.96
2022,12,"Ecuador","CONDOR SPECIALTY COFFEE SAS",1928,2252,641250
2022,12,"EE.UU.","575 CAFE S.A.S.",245,286,163559.94
2022,12,"EE.UU.","A LAUMAYER Y COMPAÑIA EXPORTADORES",15580,18147,4194562.94
2022,12,"EE.UU.","AGUMOSOT SAS",1100,1281,363071.06
2022,12,"EE.UU.","ALEXCAFE S.A.S",550,642,118250
2022,12,"EE.UU.","ALTAMIRA SUPREMO S.A.S",1650,1926,354750
2022,12,"EE.UU.","APU SAS",61,71,29633.8
2022,12,"EE.UU.","AZAHAR COFFEE COMPANY S.A.S",2057,2400,562193.09
2022,12,"EE.UU.","BANCA EXPORTADORA S.A BANEXPORT",1105,1289,280000
2022,12,"EE.UU.","BENEFICIO BAJAREQUE SUR SAS",4675,5451,1189999.99
2022,12,"EE.UU.","CAFE DE SANTA BARBARA S.A.S.",1100,1287,476097.33
2022,12,"EE.UU.","CAFEZAM SAS",550,640,118250
2022,12,"EE.UU.","CARAVELA COLOMBIA S.A.S",1276,1481,367500
2022,12,"EE.UU.","CARCAFE LTDA",45703,53199,17268128.06
2022,12,"EE.UU.","CENTRAL COOPERATIVA INDIGENA DEL",825,961,177375
2022,12,"EE.UU.","COFCO INTERNATIONAL COLOMBIA SAS",4125,4809,1220000.02
2022,12,"EE.UU.","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",6235,7269,2377466.89
2022,12,"EE.UU.","COOPERATIVA CENTRAL DE CAFICULTORES",275,321,60000
2022,12,"EE.UU.","DESCAFEINADORA COLOMBIANA S.A.S",1709,1993,620239.52
2022,12,"EE.UU.","EXPORTADORA DE CAFE ISABELITA SAS",275,321,85009.71
2022,12,"EE.UU.","FEDERACION NACIONAL DE CAFETEROS",25564,29790,10906218.29
2022,12,"EE.UU.","FLAVOR EQUATION SAS",160,186,79999.99
2022,12,"EE.UU.","FOREST COFFEE SAS",225,264,104556
2022,12,"EE.UU.","GOMEZ MORA S.A.",1100,1283,354309.44
2022,12,"EE.UU.","HACIENDA CAFETERA LA PRADERA S.A.S",1104,1296,669889.72
2022,12,"EE.UU.","INCONEXUS S.A.S.",275,322,70000
2022,12,"EE.UU.","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",14179,16528,8591931.97
2022,12,"EE.UU.","INDUSTRIAS ALIADAS S.A.S",4778,5578,3490196.87
2022,12,"EE.UU.","INTEGRA TRADING SAS",8535,9950,1869306.41
2022,12,"EE.UU.","INVERCAFE CERRITOS SOCIEDAD POR ACC",3575,4173,1229543.57
2022,12,"EE.UU.","INVERCAFE LTDA.",145,169,93982
2022,12,"EE.UU.","LAMERICA CI SAS",13,15,8505.25
2022,12,"EE.UU.","LOHAS BEANS SAS BENEFICIO E",1086,1268,353000.01
2022,12,"EE.UU.","LOUIS DREYFUS COMPANY COLOMBIA S.A.",24765,28860,5469387.17
2022,12,"EE.UU.","MASTERCOL TRADING SAS",1650,1921,525158.17
2022,12,"EE.UU.","MINA RICCA SAS",1110,1295,310929.74
2022,12,"EE.UU.","NESTLE DE COLOMBIA S.A.",1578,1840,698303.4
2022,12,"EE.UU.","OLAM AGRO COLOMBIA S.A.S",34030,39677,8420000.01
2022,12,"EE.UU.","ORO MOLIDO S.A.",1650,1926,602190.59
2022,12,"EE.UU.","OSITO COLOMBIA SAS",284,332,71851.72
2022,12,"EE.UU.","PROMOTORA CAFE DE ALTURA SAS",561,653,292441.91
2022,12,"EE.UU.","PROMOTORA DE CAFE COLOMBIA S.A.",218,253,146073.75
2022,12,"EE.UU.","RACAFE & CIA S.C.A.",36956,42972,9912388.45
2022,12,"EE.UU.","SAB COLOMBIA COFFEE S.A.S",252,294,63875.8
2022,12,"EE.UU.","SE ORIGIN  S.A.S",1100,1282,430189.29
2022,12,"EE.UU.","SKN CARIBECAFE SAS",6880,8009,2615474.3
2022,12,"EE.UU.","SOCIEDAD EXPORTADORA DE CAFE DE",9110,10624,2857086.25
2022,12,"EE.UU.","SUCAFINA COLOMBIA S.A.S",27200,31714,9006455.81
2022,12,"EE.UU.","SUCDEN COLOMBIA SAS",35684,41589,9009360.15
2022,12,"EE.UU.","TRILLADORA DE CAFE MORENO SAS",1650,1922,490537.07
2022,12,"EE.UU.","TRILLADORAS DE LAS COOPERATIVAS DE",6,7,1471.53
2022,12,"EE.UU.","INVERSORA ARCILAZA S.A.S.",655,770,226749.89
2022,12,"EE.UU.","CONDOR SPECIALTY COFFEE SAS",34380,40109,10604518.59
2022,12,"EE.UU.","EXCELSO COFFEE COMPANY SAS",5775,6727,1940709.34
2022,12,"EE.UU.","AGROSURA S.A.S. ZOMAC",4125,4806,1397787.61
2022,12,"EE.UU.","SABORES DE LA SIERRA SAS",550,640,1e+05
2022,12,"EE.UU.","COMPAÑIA CAFETERA LA MESETA S.A.",11030,12898,3231023.05
2022,12,"EE.UU.","VILLEGAS Y CIA. SOCIEDAD EN",4500,5247,1150000.02
